year		DOY		Ta		Tmin		Tmax		precip		rSSD		SRad		ET0		snow		PAR
	2016		53		10.41		6.61		15.61		2.85		0.35		90.72		1.44		0		3.68
	2016		54		5.39		0.49		8.39		9.13		0		22.82		1.13		0.06		0.93
	2016		55		-0.9		-3.9		0.7		9.35		0.04		32.43		0.64		9.23		1.32
	2016		56		2.6		0.3		6.6		6.02		0		23.47		0.91		1.74		0.95
	2016		57		0.58		-2.32		3.18		0		0.04		33.35		0.78		0		1.35
	2016		58		-0.43		-3.43		4.57		0.01		0.25		79.04		0.9		0.01		3.21
	2016		59		1.54		-1.56		4.74		0.01		0		24.47		0.9		0.01		0.99
	2016		60		1.42		0.32		2.52		1.17		0		24.81		0.54		0.82		1.01
	2016		61		3.31		0.61		7.31		0.56		0.31		94.02		1.04		0.07		3.82
	2016		62		4.21		-0.29		9.11		5.51		0.02		30.64		1.3		0.19		1.24
	2016		63		0.96		-1.24		4.06		6.2		0.04		36.19		0.85		5.12		1.47
	2016		64		0.83		-2.37		2.93		15.27		0		26.18		0.85		13.02		1.06
	2016		65		2.01		0.21		5.21		6.2		0.12		57.31		0.89		7.07		2.33
	2016		66		0.69		-0.81		2.79		0.78		0.27		92.26		0.71		2.68		3.75
	2016		67		-0.02		-4.12		4.88		4.42		0.63		154.63		1.1		4.22		6.28
	2016		68		-0.27		-2.27		1.63		0.69		0.11		57.05		0.72		2.69		2.32
	2016		69		-0.82		-5.32		4.38		0		0.87		182.77		1.12		2.15		7.42
	2016		70		1.89		-3.71		7.69		0		0.88		185.8		1.43		0		7.54
	2016		71		3.84		0.54		6.94		0		0.47		138.12		1.19		0		5.61
	2016		72		2.83		-1.57		6.13		0.06		0.05		43.47		1.26		0.01		1.77
	2016		73		3.66		1.76		4.86		0.01		0.02		35.3		0.84		0		1.43
	2016		74		2.78		-0.52		5.88		0.01		0.04		41.63		1.17		0		1.69
	2016		75		2.71		-2.19		9.11		1.73		0.51		152.12		1.57		0.44		6.18
	2016		76		1.4		-0.8		3.8		0.08		0		30.44		0.95		0.06		1.24
	2016		77		4.46		-2.34		11.76		0		0.96		207.48		1.95		0		8.43
	2016		78		4.96		-2.34		12.06		0		0.97		210.44		2.04		0		8.55
	2016		79		5.61		-2.09		13.21		0		0.96		212.34		2.19		0		8.62
	2016		80		5.62		-1.97		13.12		0		0.69		189.46		2.2		0		7.69
	2016		81		3.74		-0.96		8.24		0		0.39		138.91		1.6		0		5.64
	2016		82		4.53		-0.97		9.03		0		0.82		208.81		1.74		0		8.48
	2016		83		4.45		0.65		8.25		0		0.31		123.24		1.53		0		5
	2016		84		4.92		-1.58		10.42		0.01		0.84		215.35		1.99		0		8.74
	2016		85		5.24		2.04		7.84		1.66		0		33.68		1.42		0.01		1.37
	2016		86		8.69		4.09		14.19		0.08		0.98		230.42		2.17		0		9.36
	2016		87		5.35		1.35		8.85		0.44		0.06		54.89		1.65		0		2.23
	2016		88		7.16		-1.04		13.25		0.89		0.32		132.51		2.49		0		5.38
	2016		89		10.25		7.05		13.95		1.09		0.01		38.67		1.96		0		1.57
	2016		90		12.34		8.24		17.54		0.01		0.2		101.54		2.47		0		4.12
	2016		91		11.44		4.14		17.94		0		0.32		136.55		2.95		0		5.55
	2016		92		10.13		6.23		12.93		0		0.01		39.83		1.98		0		1.62
	2016		93		8.6		3.9		13.8		0.01		0		36.51		2.3		0		1.48
	2016		94		11.34		4.84		17.13		0		0		36.85		2.85		0		1.5
	2016		95		11.71		5.61		15.41		0		0.25		121.82		2.6		0		4.95
	2016		96		10.41		7.81		12.61		13.96		0		37.54		1.76		0		1.52
	2016		97		9.57		6.47		13.77		0.01		0.27		130.06		2.12		0		5.28
	2016		98		6.92		4.82		11.02		0.29		0.04		53.54		1.78		0		2.17
	2016		99		4.75		3.55		6.05		3.49		0		38.56		1.04		0.06		1.57
	2016		100		5.29		3.69		6.89		0.02		0		38.89		1.22		0		1.58
	2016		101		8		0.2		14.8		0		0.96		264.24		2.93		0		10.73
	2016		102		9.31		1.81		15.41		3.76		0.59		216.99		3		0		8.81
	2016		103		11.32		4.22		17.52		10.85		0.67		233.63		3.21		0		9.49
	2016		104		8.75		5.75		12.95		17.29		0.06		64.17		2.17		0		2.61
	2016		105		9.95		5.95		14.55		0.41		0.51		204.94		2.5		0		8.32
	2016		106		10.74		6.94		14.64		3.96		0		40.84		2.45		0		1.66
	2016		107		12.05		7.25		17.35		15.14		0.34		162.94		2.96		0		6.62
	2016		108		8.82		4.92		12.62		20.41		0.05		62.15		2.32		0		2.52
	2016		109		4.27		1.57		5.67		5		0		41.77		1.42		0.16		1.7
	2016		110		7.94		3.64		13.34		0.02		0.88		276.39		2.56		0		11.22
	2016		111		9.09		0.19		16.79		0.01		0.93		283.1		3.52		0		11.5
	2016		112		12.17		4.67		18.86		0		0.48		208.35		3.65		0		8.46
	2016		113		12.41		8.61		17.51		19.73		0.43		196.48		2.94		0		7.98
	2016		114		8.46		3.16		11.66		14.25		0		43.26		2.51		0		1.76
	2016		115		3.35		0.75		6.45		2.72		0.14		101.98		1.67		0.32		4.14
	2016		116		3.72		0.62		7.32		0.07		0.2		125.53		1.85		0		5.1
	2016		117		6		2.1		8.7		3.8		0.01		48.59		2.04		0.01		1.97
	2016		118		3.21		-0.29		7.41		0.02		0.5		221.92		1.96		0		9.01
	2016		119		4.89		-0.91		9.79		0		0.6		247.21		2.51		0		10.04
	2016		120		7.16		-0.94		14.26		0		0.95		301.82		3.31		0		12.26
	2016		121		6.61		2.01		12.91		20.14		0.36		185.33		2.76		0.02		7.53
	2016		122		3.96		1.66		5.46		8.21		0		45.44		1.46		0.41		1.85
	2016		123		8.93		4.23		13.33		0.03		0.37		190.63		2.79		0		7.74
	2016		124		8.89		5.09		13.59		1.24		0.16		115.75		2.71		0		4.7
	2016		125		8.48		1.99		13.89		0		0.94		309.49		3.17		0		12.57
	2016		126		9.75		-0.05		17.25		0		0.98		314.36		4.03		0		12.77
	2016		127		13.06		3.96		19.76		0		0.98		315.96		4.34		0		12.83
	2016		128		15.15		7.95		20.55		0.2		0.85		304.43		4.16		0		12.36
	2016		129		15.11		7.31		21.11		0.01		0.8		298.98		4.37		0		12.14
	2016		130		15.09		11.49		19.39		1.12		0.08		84.65		3.32		0		3.44
	2016		131		16.51		11.81		21.21		0.03		0.45		223.52		3.79		0		9.08
	2016		132		14.32		10.62		17.52		15.57		0.11		98.85		3.06		0		4.01
	2016		133		10.69		9.39		13.39		24.94		0		47.99		2.07		0		1.95
	2016		134		10.71		8.51		13.31		6.25		0		48.19		2.28		0		1.96
	2016		135		10.95		7.15		15.35		3.11		0.03		63.01		3.02		0		2.56
	2016		136		8.28		4.98		11.99		0.01		0.61		271.33		2.54		0		11.02
	2016		137		7.84		1.14		12.14		0.16		0.34		193.11		3.14		0		7.84
	2016		138		10.72		6.42		15.82		0		0.45		230.04		3.24		0		9.34
	2016		139		12.17		3.97		18.77		17.52		0.71		295.98		4.29		0		12.02
	2016		140		8.09		5.49		11.19		5.63		0.14		115.46		2.31		0		4.69
	2016		141		11.18		2.78		17.58		0		0.93		330.51		4.18		0		13.42
	2016		142		15.42		6.02		23.42		0		0.89		327.25		5.21		0		13.29
	2016		143		15.46		8.26		22.76		31.61		0.52		254.67		4.78		0		10.34
	2016		144		7.17		4.77		9.87		10.06		0		49.95		2.14		0		2.03
	2016		145		9.68		6.18		13.58		0.02		0.1		98.99		2.84		0		4.02
	2016		146		11.41		3.61		17.51		0.07		0.49		248.25		4.15		0		10.08
	2016		147		15.38		8.28		21.38		0.01		0.51		254.77		4.59		0		10.35
	2016		148		19.09		13.19		25.19		15.16		0.77		315.41		4.89		0		12.81
	2016		149		17.04		14.24		22.04		19.35		0.3		185.51		3.73		0		7.53
	2016		150		13.93		12.53		15.23		9.34		0		50.75		2.01		0		2.06
	2016		151		13.74		11.84		16.84		0.88		0.03		66.23		2.72		0		2.69
	2016		152		13.08		10.88		15.88		0.12		0.09		95.95		2.67		0		3.9
	2016		153		13.96		10.76		17.46		1.06		0.03		66.51		3.18		0		2.7
	2016		154		13.36		12.16		15.56		16.41		0		51.18		2.23		0		2.08
	2016		155		13.85		11.95		16.85		8.22		0.01		56.48		2.72		0		2.29
	2016		156		14.05		12.65		16.75		10.41		0.05		76.99		2.51		0		3.13
	2016		157		14.93		10.73		19.83		0.76		0.16		129.6		3.85		0		5.26
	2016		158		16.51		8.31		22.71		0.01		0.72		312.34		5.08		0		12.68
	2016		159		18.25		12.45		22.75		0		0.37		215.2		4.52		0		8.74
	2016		160		15.64		12.94		18.24		32.91		0.02		62.1		3.01		0		2.52
	2016		161		15.34		10.54		19.54		3.57		0.53		267.35		3.9		0		10.86
	2016		162		16.3		8.2		22.2		3.67		0.69		307.65		5.01		0		12.49
	2016		163		14.94		12.24		17.54		8.61		0.09		97.53		2.96		0		3.96
	2016		164		14.45		12.75		16.65		3.62		0.02		62.34		2.5		0		2.53
	2016		165		14.05		12.35		17.15		6.96		0		51.89		2.74		0		2.11
	2016		166		13.45		11.55		17.45		3.65		0.06		82.88		2.99		0		3.37
	2016		167		14.44		9.84		19.34		9.58		0.32		198.11		3.91		0		8.04
	2016		168		12.32		9.82		14.62		16.22		0		51.97		2.6		0		2.11
	2016		169		13.53		9.43		19.03		1.94		0.37		216.86		3.83		0		8.81
	2016		170		13.42		9.72		17.92		7.41		0.22		157.59		3.52		0		6.4
	2016		171		12.19		9.59		16.49		7.76		0.14		121.76		3.11		0		4.94
	2016		172		14.83		7.43		19.93		1.6		0.58		282.63		4.55		0		11.48
	2016		173		16.12		12.92		20.03		2.61		0		51.98		3.56		0		2.11
	2016		174		20.56		12.66		27.66		0		0.83		334.42		5.85		0		13.58
	2016		175		24.22		16.32		30.12		0.04		0.97		350.88		6.15		0		14.25
	2016		176		24.33		17.33		29.63		25.44		0.85		337.05		5.82		0		13.69
	2016		177		17.85		14.35		21.75		2.36		0.15		126.16		3.81		0		5.12
	2016		178		16.28		11.28		20.38		0.01		0.37		216.34		4.04		0		8.79
	2016		179		16.74		12.34		21.44		0.01		0.86		337.73		4.09		0		13.71
	2016		180		18.1		10.1		24.6		0.03		0.96		348.76		5.36		0		14.16
	2016		181		20.82		15.42		26.62		9.76		0.55		273.01		5.07		0		11.09
	2016		182		19.15		15.65		23.05		0.53		0.17		134.66		3.94		0		5.47
	2016		183		20.59		14.39		26.69		13.96		0.72		312.8		5.27		0		12.7
	2016		184		16.03		13.13		19.13		9		0		51.52		3.24		0		2.09
	2016		185		16.54		10.94		21.74		0.01		0.86		335.31		4.4		0		13.62
	2016		186		17.98		10.48		24.48		0		0.97		346.92		5.21		0		14.09
	2016		187		19.76		13.46		24.96		0		0.63		291.24		4.95		0		11.83
	2016		188		19.03		13.83		23.73		0		0.82		327.87		4.5		0		13.31
	2016		189		18.97		11.67		25.87		0		0.94		342.31		5.37		0		13.9
	2016		190		21.62		13.82		28.12		0		0.57		274.53		5.76		0		11.15
	2016		191		22.21		16.61		27.11		0		0.93		339.89		5		0		13.8
	2016		192		23.13		14.73		29.93		0		0.95		341.09		6.14		0		13.85
	2016		193		22.05		17.55		27.15		33.24		0.31		189.37		4.74		0		7.69
	2016		194		16.22		12.92		18.62		27.6		0		50.52		3.11		0		2.05
	2016		195		13.28		10.38		16.48		6.37		0.07		85.28		2.93		0		3.46
	2016		196		10.69		8.89		14.39		20.38		0.14		117.69		2.55		0		4.78
	2016		197		12.52		6.52		16.72		0.01		0.59		274.96		3.68		0		11.17
	2016		198		14.65		7.25		19.85		0		0.99		339.08		4.36		0		13.77
	2016		199		17.93		8.43		25.73		0		0.99		338.06		5.61		0		13.73
	2016		200		20.91		11.61		28.71		0		0.94		332.76		6.03		0		13.51
	2016		201		22.11		13.91		30		0		0.98		335.16		6.01		0		13.61
	2016		202		23.66		14.26		31.36		1.18		0.79		311.42		6.41		0		12.65
	2016		203		22.31		17.81		27.11		0.14		0.39		211.85		4.56		0		8.6
	2016		204		18.83		16.43		22.03		4.36		0.17		127.71		3.22		0		5.19
	2016		205		19.04		16.24		22.75		2.62		0.14		114.3		3.48		0		4.64
	2016		206		20.08		16.58		25.18		8.96		0.44		225.44		4.09		0		9.15
	2016		207		20.24		15.04		24.94		1.22		0.39		208.7		4.39		0		8.47
	2016		208		21.35		16.15		26.15		0		0.61		269.41		4.53		0		10.94
	2016		209		20.15		16.15		24.85		0.14		0.36		197.05		4.08		0		8
	2016		210		19.54		13.54		24.14		0		0.66		278.18		4.41		0		11.3
	2016		211		21.23		15.73		26.23		0		0.97		321.66		4.57		0		13.06
	2016		212		20.79		14.39		26.89		2.5		0.59		260.11		4.9		0		10.56
	2016		213		18.34		15.64		24.34		9.47		0.13		106.26		3.81		0		4.32
	2016		214		17.82		14.02		22.12		0.01		0.66		273.14		3.61		0		11.09
	2016		215		18.59		12.89		22.69		0		0.21		137.79		4.04		0		5.6
	2016		216		21.53		15.33		27.43		0		0.96		313.33		4.82		0		12.72
	2016		217		19.03		13.33		26.53		34.12		0.52		236.65		4.69		0		9.61
	2016		218		14.64		11.94		17.54		1.45		0.08		82.3		2.68		0		3.34
	2016		219		15.81		9.51		21.11		0		0.89		301.85		3.97		0		12.26
	2016		220		17.36		10.26		23.26		0		0.98		308.29		4.38		0		12.52
	2016		221		19.77		11.97		25.97		0		0.82		290.05		4.83		0		11.78
	2016		222		16.08		11.38		18.98		5.35		0		45.02		3.19		0		1.83
	2016		223		13.64		9.74		17.94		0.01		0.45		210.34		3.05		0		8.54
	2016		224		13.54		6.64		18.64		0.02		0.9		294.39		3.66		0		11.95
	2016		225		16.92		12.62		22.02		0		0.76		274.67		3.57		0		11.15
	2016		226		19		10.6		26.4		0		0.98		297.57		4.87		0		12.08
	2016		227		21.07		13.47		27.97		0		0.97		294.99		4.9		0		11.98
	2016		228		21.25		14.35		27.65		0		0.78		272.48		4.68		0		11.06
	2016		229		21.15		15.05		27.15		6.84		0.85		279.83		4.43		0		11.36
	2016		230		19.59		13.99		26.29		0.2		0.56		228.33		4.26		0		9.27
	2016		231		18.07		14.87		21.27		10.3		0.05		63.75		2.93		0		2.59
	2016		232		19.11		14.31		23.91		0.15		0.41		187.62		3.66		0		7.62
	2016		233		16.78		13.68		19.38		8.53		0		41.94		2.62		0		1.7
	2016		234		15.64		11.44		19.64		0.02		0.48		203.26		3.02		0		8.25
	2016		235		15.17		7.87		20.97		0		0.99		280.43		3.74		0		11.39
	2016		236		17.97		9.87		25.37		0		0.99		278.34		4.38		0		11.3
	2016		237		20.63		12.73		28.23		0		0.99		276.23		4.67		0		11.22
	2016		238		22.77		15.67		30.17		0		0.99		274.09		4.73		0		11.13
	2016		239		23.19		16.79		30.09		0		0.99		271.94		4.54		0		11.04
	2016		240		23.37		15.47		29.47		0.14		0.92		264.77		4.64		0		10.75
	2016		241		23.01		17.11		29.71		0.33		0.76		244.9		4.33		0		9.94
	2016		242		18.94		17.04		21.24		0.12		0		39.11		2.23		0		1.59
	2016		243		18.67		14.57		22.87		0		0.7		232.06		3.09		0		9.42
	2016		244		18.79		13.09		25.69		3.3		0.64		220.16		3.79		0		8.94
	2016		245		19.23		13.83		25.23		0.01		0.81		243.01		3.61		0		9.87
	2016		246		19.15		12.45		26.35		0		0.92		251.63		3.95		0		10.22
	2016		247		19.32		13.12		26.22		0		0.57		201.63		3.81		0		8.19
	2016		248		17.5		12.9		24.7		20.81		0.05		55.62		3.41		0		2.26
	2016		249		15.76		14.56		17.16		11.54		0		36.77		1.51		0		1.49
	2016		250		16.39		12.89		21.09		0.01		0.76		226.21		2.7		0		9.19
	2016		251		17.07		9.17		25.17		0.01		0.97		243.68		3.81		0		9.9
	2016		252		19.53		12.83		26.23		0.01		0.98		241.93		3.7		0		9.82
	2016		253		18.97		12.67		25.67		0		0.98		239.57		3.56		0		9.73
	2016		254		19.37		12.77		26.27		0		0.95		235.42		3.63		0		9.56
	2016		255		19.36		13.16		25.56		0		0.87		226.98		3.44		0		9.22
	2016		256		20.24		14.24		26.94		0		0.54		179.41		3.53		0		7.29
	2016		257		20.21		13.81		26.41		0		0.96		228.95		3.48		0		9.3
	2016		258		20		13.6		25.8		0		0.83		216.41		3.37		0		8.79
	2016		259		16.55		14.45		18.05		11.95		0		33.28		1.64		0		1.35
	2016		260		13.76		11.66		16.96		2.57		0.01		36.27		1.81		0		1.47
	2016		261		12.34		11.14		14.34		5.04		0		32.57		1.33		0		1.32
	2016		262		12.53		10.83		15.13		11.57		0		32.21		1.54		0		1.31
	2016		263		14.11		11.91		18.01		0.03		0.16		80.26		1.9		0		3.26
	2016		264		13.24		10.84		16.94		0		0.15		76.58		1.83		0		3.11
	2016		265		11.9		8		16.1		0.01		0.22		94.4		2		0		3.83
	2016		266		11.93		5.73		18.73		0		0.51		155.72		2.5		0		6.32
	2016		267		13.47		7.97		19.87		0		0.47		146.75		2.49		0		5.96
	2016		268		13.68		6.88		20.58		0		0.97		203.15		2.66		0		8.25
	2016		269		14.8		8.2		21.99		0.65		0.94		199.15		2.73		0		8.09
	2016		270		14.98		10.08		19.98		0		0.53		151.84		2.3		0		6.17
	2016		271		14.91		10.01		19.81		0		0.57		156.23		2.25		0		6.34
	2016		272		14.29		8.09		21.59		0		0.9		189.63		2.56		0		7.7
	2016		273		15.8		8.4		22.8		0		0.98		191.66		2.74		0		7.78
	2016		274		16.63		11.23		22.43		0		0.97		188.83		2.44		0		7.67
	2016		275		13.68		10.78		17.98		8.63		0.05		41.39		1.77		0		1.68
	2016		276		12.53		7.73		15.23		1.94		0.2		78.07		1.72		0		3.17
	2016		277		9.31		3.11		15.31		0.01		0.99		182.62		1.93		0		7.42
	2016		278		9.2		2.3		14.9		0.01		0.97		179.44		1.93		0		7.29
	2016		279		7.92		3.62		10.42		0.01		0.05		39.31		1.33		0		1.6
	2016		280		5.58		-0.32		11.98		0		0.68		152.74		1.61		0		6.2
	2016		281		6.88		1.58		10.98		0		0.03		33.26		1.47		0		1.35
	2016		282		8.75		5.65		12.45		0		0.16		63.5		1.32		0		2.58
	2016		283		5.29		0.79		10.59		0.69		0.1		49.14		1.36		0		2
	2016		284		4.18		-0.72		8.68		0.05		0.16		61.81		1.25		0		2.51
	2016		285		5.19		1.49		9.89		0.18		0.14		56.68		1.22		0		2.3
	2016		286		3.69		-1.51		9.99		0.02		0.7		142.86		1.32		0		5.8
	2016		287		4.6		1		6.5		7.58		0		23.55		0.94		0.15		0.96
	2016		288		7.47		5.77		10.27		0.49		0		23.22		0.94		0		0.94
	2016		289		10.12		5.62		15.92		0		0.39		98.68		1.56		0		4.01
	2016		290		9.39		2.59		15.38		0		0.51		114.22		1.66		0		4.64
	2016		291		10.02		7.42		12.42		10.78		0		22.27		1.05		0		0.9
	2016		292		11.02		8.42		14.02		3.43		0.15		53.38		1.14		0		2.17
	2016		293		8.53		5.63		11.03		0.76		0		21.65		1		0		0.88
	2016		294		6.75		3.35		11.25		0.09		0.68		125.97		1.12		0		5.12
	2016		295		6.73		4.13		10.83		0.29		0.12		45.47		1.01		0		1.85
	2016		296		5.09		0.5		11.19		0.02		0.92		138.16		1.18		0		5.61
	2016		297		5.33		1.93		7.83		5.43		0		20.45		0.87		0.04		0.83
	2016		298		9.98		3.68		17.08		24.98		0.38		85.5		1.55		0		3.47
	2016		299		12.36		11.76		13.46		32.77		0		19.87		0.59		0		0.81
	2016		300		11.77		10.27		14.37		6.21		0.09		36.88		0.89		0		1.5
	2016		301		9.48		4.08		13.58		0.02		0.71		116.34		1.23		0		4.72
	2016		302		6.96		1.86		13.56		0		0.88		125.05		1.22		0		5.08
	2016		303		5.98		2.28		11.48		0.02		0.6		103.9		1.03		0		4.22
	2016		304		7.47		3.37		12.37		0.02		0.34		73.25		1.06		0		2.97
	2016		305		5.8		4.2		7.4		0.04		0		18.24		0.58		0		0.74
	2016		306		7.14		4.04		12.34		0.02		0.7		107.6		0.98		0		4.37
	2016		307		9.75		6.05		14.55		0		0.2		50.77		1.08		0		2.06
	2016		308		6.21		0.91		10.01		0		0.56		93.2		0.96		0		3.78
	2016		309		6.93		-1.06		13.03		2.89		0.58		93.69		1.21		0		3.8
	2016		310		9.66		7.16		13.06		43.04		0		17		0.86		0		0.69
	2016		311		3.24		1.14		7.24		6.34		0.01		18.46		0.66		0.85		0.75
	2016		312		1.04		-2.16		3.94		0.96		0.09		31.12		0.58		0.78		1.26
	2016		313		-0.16		-3.06		2.24		0.56		0		16.31		0.5		0.54		0.66
	2016		314		2.14		-1.47		5.33		10.73		0		16.09		0.63		4.8		0.65
	2016		315		5.26		3.26		6.46		14.68		0		15.87		0.5		0.11		0.64
	2016		316		3.68		0.88		6.18		5.96		0.05		23.48		0.59		0.44		0.95
	2016		317		2.24		-0.46		5.44		0.02		0.36		63.4		0.57		0.01		2.57
	2016		318		2.29		0.09		5.99		4.45		0		15.26		0.56		1.75		0.62
	2016		319		1.43		0.83		2.13		0.01		0		15.06		0.25		0.01		0.61
	2016		320		3.68		1.18		7.38		0.01		0.33		57.8		0.6		0		2.35
	2016		321		5.87		1.27		10.26		1.12		0.02		17.66		0.79		0		0.72
	2016		322		9.59		7.09		12.79		1.42		0.44		67.25		0.72		0		2.73
	2016		323		9.87		7.17		11.57		13.49		0		14.33		0.63		0		0.58
	2016		324		5.01		0.91		8.81		6.45		0.4		61.98		0.69		0.07		2.52
	2016		325		4.84		-0.56		11.14		0.03		0.83		90.08		0.82		0		3.66
	2016		326		4.68		0.39		8.88		0		0		13.84		0.69		0		0.56
	2016		327		7.12		4.22		11.22		0.06		0.15		33.28		0.68		0		1.35
	2016		328		6.22		2.92		9.22		0		0		13.54		0.62		0		0.55
	2016		329		5.73		3.03		9.03		0.01		0		13.4		0.59		0		0.54
	2016		330		5.7		4.7		7.1		0.03		0		13.26		0.37		0		0.54
	2016		331		5.36		4.26		7.06		0.02		0		13.13		0.39		0		0.53
	2016		332		4.24		2.14		6.04		0.01		0.01		14.32		0.43		0		0.58
	2016		333		2.45		-1.35		5.05		0		0.02		15.49		0.5		0		0.63
	2016		334		-1.62		-3.92		0.08		0.01		0.1		25.23		0.31		0.01		1.02
	2016		335		-1.07		-4.67		3.73		0.01		0.68		74.7		0.47		0.02		3.03
	2016		336		-0.57		-5.07		6.63		0		0.92		83.61		0.56		0		3.4
	2016		337		-0.31		-4.11		4.39		0		0.97		84.13		0.48		0		3.42
	2016		338		0.17		-3.53		2.87		0.01		0.01		13.62		0.43		0.01		0.55
	2016		339		-0.67		-3.27		1.83		0.01		0.35		49.48		0.36		0.01		2.01
	2016		340		-2.03		-4.13		2.37		0.02		0.65		70.37		0.37		0.03		2.86
	2016		341		-1.01		-4.61		6.08		0.01		0.75		74.82		0.5		0.04		3.04
	2016		342		-2.51		-5.71		3.78		0.05		0.79		76.03		0.43		0.09		3.09
	2016		343		-1.76		-5.45		5.14		0		0.87		78.39		0.47		0.09		3.18
	2016		344		-1.22		-5.92		6.08		0.03		0.74		73.17		0.52		0.12		2.97
	2016		345		-0.36		-4.36		7.73		0		0.87		77.65		0.55		0		3.15
	2016		346		-0.83		-5.22		3.87		0		0.24		37.75		0.46		0		1.53
	2016		347		0.44		-2.76		5.43		0.01		0.92		78.41		0.47		0.01		3.18
	2016		348		-1.46		-4.16		2.64		0.01		0.27		40.29		0.38		0.02		1.64
	2016		349		-2.16		-5.36		5.03		0.01		0.81		74.61		0.45		0.03		3.03
	2016		350		-3.16		-6.26		1.93		0		0.64		66.86		0.37		0.03		2.72
	2016		351		-3.22		-5.12		-1.72		0		0.15		28.34		0.24		0.03		1.15
	2016		352		-2.93		-5.83		1.07		0		0.44		53.97		0.34		0.03		2.19
	2016		353		-2.47		-6.47		3.33		0.08		0.63		66.06		0.42		0.11		2.68
	2016		354		0.35		-0.95		1.35		1.39		0		11.63		0.24		1.28		0.47
	2016		355		-0.96		-2.26		-0.06		0.01		0		11.63		0.22		1.17		0.47
	2016		356		-2.31		-3.61		-0.61		0		0.12		25.14		0.24		1.17		1.02
	2016		357		-1.82		-3.13		-0.12		0		0		11.65		0.24		1.17		0.47
	2016		358		0.69		-2.01		5.09		0		0.69		69.32		0.44		0		2.81
	2016		359		4.61		-0.39		8.91		0.01		0.09		22		0.61		0		0.89
	2016		360		7.19		1.89		10.59		0		0.38		49.69		0.65		0		2.02
	2016		361		4.15		-0.85		13.35		0.01		0.88		77.19		0.74		0		3.13
	2016		362		1.98		-2.22		6.88		0		0.53		60.96		0.53		0		2.48
	2016		363		-1.42		-4.82		4.57		0.02		0.87		77.46		0.45		0.02		3.15
	2016		364		-3.04		-4.64		-1.14		0		0.01		13.1		0.25		0.02		0.53
	2016		365		-3.99		-6.79		-2.09		0		0		11.95		0.27		0.02		0.49
	2016		366		-3.91		-5.21		-2.31		0		0		12.01		0.22		0.02		0.49
	2017		1		-4.51		-8.61		-0.81		0		0.67		70.35		0.34		0.02		2.86
	2017		2		-2.36		-7.56		1.43		0.91		0.19		33.56		0.42		0.93		1.36
	2017		3		-2.81		-7.01		0.39		0.01		0.78		76.28		0.38		0.94		3.1
	2017		4		-0.9		-6.7		2.2		1.06		0		12.23		0.47		1.69		0.5
	2017		5		-2.07		-7.67		0.23		2.03		0		12.31		0.41		3.72		0.5
	2017		6		-8.89		-13.09		-4.99		0.01		0.95		83.34		0.24		3.73		3.38
	2017		7		-9		-15.3		-3.3		2.94		0.41		55.52		0.29		6.67		2.25
	2017		8		-1.5		-5.1		1.2		0.18		0		12.6		0.39		6.85		0.51
	2017		9		-3.38		-6.08		-1.68		0.41		0		12.71		0.29		7.26		0.52
	2017		10		-1.63		-3.53		0.37		2.74		0		12.82		0.31		10		0.52
	2017		11		1.49		-1.11		4.79		1.07		0.38		54.86		0.46		3.26		2.23
	2017		12		5.14		4.04		7.54		5.75		0		13.06		0.42		0.05		0.53
	2017		13		0.07		-2.23		4.87		2.64		0.01		14.53		0.48		2.5		0.59
	2017		14		-0.82		-3.02		0.38		0.57		0		13.32		0.32		2.52		0.54
	2017		15		-3.05		-6.65		-0.85		0.28		0.02		16.19		0.36		2.8		0.66
	2017		16		-5.72		-9.32		-2.32		0.2		0.38		57.72		0.33		3		2.34
	2017		17		-5.43		-6.43		-4.43		0.34		0		13.76		0.18		3.34		0.56
	2017		18		-5.15		-6.25		-3.65		0.01		0.22		42.18		0.22		3.35		1.71
	2017		19		-6.63		-8.93		-3.83		0.01		0.08		25.17		0.27		3.36		1.02
	2017		20		-6.6		-7.8		-4.6		0.01		0.13		32.08		0.22		3.37		1.3
	2017		21		-7.1		-9.9		-3.8		0.01		0.31		53.91		0.29		3.38		2.19
	2017		22		-7.31		-10.41		-3.12		0		0.3		53.48		0.31		3.38		2.17
	2017		23		-7.51		-11.51		-1.91		0		0.59		81.09		0.36		3.38		3.29
	2017		24		-7.9		-10.1		-6.1		0		0		14.97		0.22		3.38		0.61
	2017		25		-6.59		-7.39		-5.79		0		0		15.16		0.16		3.38		0.62
	2017		26		-6.93		-8.33		-4.53		0		0.1		30.35		0.25		3.38		1.23
	2017		27		-4.66		-9.96		2.04		0		0.48		75.99		0.54		3.38		3.09
	2017		28		-0.61		-5.41		6.58		0		0.56		84.11		0.71		2.21		3.42
	2017		29		0.31		-4.39		6.7		0.03		0.7		95.67		0.73		0.03		3.88
	2017		30		1.93		-2.67		6.23		2.73		0		16.21		0.72		1.44		0.66
	2017		31		6.24		3.74		7.74		3.56		0		16.43		0.6		0.01		0.67
	2017		32		7.8		2.31		12.8		0.16		0.77		104.05		1.05		0		4.23
	2017		33		3.8		-0.9		9.4		0.81		0.31		63.18		0.89		0.05		2.57
	2017		34		6.04		2.34		9.74		0.3		0.52		87.63		0.84		0		3.56
	2017		35		2.99		-0.11		6.39		5.58		0.02		20.89		0.7		1.03		0.85
